income,credit_score,loan_amount,employment_length_years,loan_status,loan_to_income
36828.64,579,25000.0,36,1,0.6788010960737059
21619.35,657,10000.0,27,0,0.4625272023810901
94250.73,755,15000.0,22,1,0.15914827239775864
23150.09,745,25000.0,31,1,1.079862762401252
9924.69,617,15000.0,17,1,1.5112299497566415
47812.07,598,10000.0,34,1,0.20914783342713614
18716.02,627,5000.0,23,0,0.2671365420350034
65720.44,795,10000.0,27,0,0.15215734773918527
28891.92,622,25000.0,35,1,0.8652638777942833
52168.18,658,25000.0,20,1,0.4792101390131108
84195.79,607,20000.0,4,1,0.23753874702349106
17582.95,721,5000.0,25,1,0.28435021710139075
25859.61,666,25000.0,22,1,0.9667212026321111
34703.55,550,5000.0,32,0,0.14407332756079533
91357.06,553,25000.0,25,0,0.27364854288718476
24464.3,450,5000.0,21,0,0.20437108884828717
25420.16,567,10000.0,19,1,0.3933730797493112
48382.06,729,5000.0,1,0,0.1033419548081498
25685.01,782,15000.0,17,1,0.5839754792589429
39795.76,719,10000.0,4,1,0.25127673710121123
14315.21,705,25000.0,31,1,1.7462722326649303
97148.71499999998,637,25000.0,10,0,0.25733477447669306
16177.46,727,20000.0,20,1,1.236211604812819
29939.93,679,15000.0,21,0,0.5009864423048983
35614.62,830,20000.0,2,1,0.5615513642609619
97148.71499999998,640,10000.0,8,0,0.10293390979067722
16400.92,784,20000.0,1,1,1.2193694396753552
97148.71499999998,737,10000.0,27,0,0.10293390979067722
57199.82,724,20000.0,33,0,0.3496453372521583
46642.02,449,5000.0,9,0,0.10719717548306264
20114.97,743,10000.0,18,0,0.49711746438277643
51158.54,637,10000.0,28,0,0.19546696471469446
23527.1,606,5000.0,1,0,0.21251184753550012
77652.32,502,5000.0,5,0,0.06438874731949644
20279.44,649,15000.0,6,1,0.7396289232383518
33931.7,653,5000.0,35,0,0.14735049082448495
26025.61,520,20000.0,7,1,0.7684442960493126
20080.13,503,5000.0,18,0,0.2489899721778605
56658.19,699,5000.0,9,0,0.08824693752240369
50074.9,737,10000.0,32,0,0.1996968601662676
75012.21,669,10000.0,36,0,0.13330985302455392
12482.4,765,5000.0,37,0,0.4005319063716616
68768.59,641,15000.0,26,1,0.2181196659744518
97148.71499999998,645,10000.0,28,0,0.10293390979067722
27695.23,558,20000.0,18,1,0.722119941955999
97148.71499999998,494,20000.0,17,0,0.20586781958135444
31011.19,835,5000.0,22,0,0.16122692399343613
15939.48,763,5000.0,0,1,0.3136668406472076
30230.92,511,15000.0,2,1,0.4961643190376265
68112.93,666,5000.0,9,1,0.07340642361995557
21962.55,640,25000.0,6,1,1.138249508845337
25331.32,623,25000.0,25,1,0.986881580526379
51850.7,609,5000.0,15,1,0.09642885382735765
36382.24,688,25000.0,38,1,0.6871295684496488
51574.04,732,20000.0,31,0,0.3877844786935696
41885.61,690,5000.0,11,1,0.11936988932740081
48425.18,638,20000.0,7,1,0.4129997451791572
28018.47,634,20000.0,7,1,0.7137893757447946
41732.63,744,25000.0,10,1,0.5990372752142576
20818.06,696,15000.0,32,0,0.7204936245920804
78673.38,657,20000.0,24,0,0.25421236239802586
24820.75,646,25000.0,16,1,1.0071812019700463
71489.69,685,15000.0,30,0,0.20981753008678472
31566.0,603,25000.0,18,1,0.791966293914531
40994.75,732,25000.0,14,1,0.6098193105382875
26984.59,542,5000.0,34,0,0.18528407198063856
19740.01,609,10000.0,38,1,0.5065596947673904
12748.18,711,15000.0,1,1,1.1765462563082487
19279.65,537,25000.0,33,1,1.2966367835109291
29901.22,493,20000.0,24,1,0.6688466608833725
41238.5,656,20000.0,37,0,0.4849719322494211
66584.53,480,10000.0,3,1,0.150182779952341
27793.17,520,15000.0,15,1,0.539681523139565
21393.1,726,5000.0,31,0,0.23370929368377263
15281.09,630,15000.0,14,1,0.9815411373706083
48437.92,779,20000.0,13,0,0.4128911214370593
83276.09,530,20000.0,14,0,0.2401620901979164
77636.9,641,5000.0,6,1,0.0644015358478269
55601.18,690,5000.0,6,1,0.08992453173598589
53269.86,533,20000.0,7,0,0.3754397807732032
97148.71499999998,753,25000.0,18,1,0.25733477447669306
44322.55,701,25000.0,17,1,0.5640342436470003
53512.89,489,5000.0,16,0,0.09343368609532965
29957.34,646,25000.0,17,1,0.8344921647861664
16038.93,689,5000.0,18,1,0.311722058637413
24093.34,591,15000.0,39,1,0.6225528485113101
36116.48,502,15000.0,12,1,0.4153113672382458
37664.42,678,15000.0,10,0,0.39824326929050574
97148.71499999998,850,5000.0,6,0,0.05146695489533861
38130.37,611,5000.0,26,0,0.1311256322550173
73666.69,807,25000.0,36,0,0.3393618016256516
27971.84,575,25000.0,4,1,0.8937240551906778
30121.5,672,25000.0,7,1,0.8299443937256203
16360.01,727,10000.0,9,0,0.6112092101893465
23262.62,649,5000.0,36,1,0.21492785731541353
49820.85,620,15000.0,25,1,0.3010727221088739
36480.61,723,15000.0,14,1,0.41116606421701235
63944.01,839,10000.0,15,0,0.1563843683815203
40487.65,680,10000.0,28,1,0.24698279641331583
29393.47,598,15000.0,27,0,0.5103000666451887
97148.71499999998,631,5000.0,9,1,0.05146695489533861
34325.98,850,15000.0,39,0,0.4369740652979085
72969.77,663,15000.0,3,0,0.20556176123672532
28546.07,591,10000.0,39,1,0.350298647111595
55590.06,535,10000.0,13,0,0.17988503906923164
63374.03,467,25000.0,32,0,0.39447713081950414
41154.77,686,10000.0,17,1,0.2429792954912519
8842.37,715,15000.0,11,1,1.6961859562587565
36715.4,610,25000.0,9,1,0.6808946410868167
75983.84,649,15000.0,20,0,0.19740779871353287
49835.78,533,5000.0,32,0,0.10032750912077386
47453.39,663,5000.0,13,0,0.10536432983334103
12921.47,698,10000.0,8,1,0.7738458669279171
23569.93,596,25000.0,25,1,1.0606284945057323
46481.73,819,20000.0,14,0,0.43026732724175193
46454.56,566,5000.0,20,0,0.10762974335041921
75267.23,678,5000.0,21,0,0.06642908967036956
33292.25,735,5000.0,4,0,0.15018059216207488
46327.66,642,5000.0,15,0,0.10792455469249487
36674.04,631,10000.0,34,0,0.2726650059550037
20087.13,507,25000.0,4,1,1.244516040069434
9381.78,786,5000.0,25,1,0.5328911047685227
47033.05,633,10000.0,25,0,0.2126119268912628
40310.54,704,25000.0,4,1,0.6201698074546396
25061.67,717,25000.0,35,1,0.9974994683327835
13745.9,587,20000.0,23,1,1.4548734623806094
52989.22,630,15000.0,14,0,0.2830711025543959
30959.9,783,5000.0,29,0,0.16149401341692263
50722.5,538,10000.0,4,1,0.19714727887468333
97148.71499999998,850,25000.0,39,0,0.25733477447669306
10048.13,576,20000.0,21,1,1.9902220391217949
23866.7,532,15000.0,32,1,0.6284644100604583
32028.28,663,25000.0,4,1,0.7805358097340933
86933.24,850,25000.0,31,1,0.28757368788178284
13604.53,459,5000.0,22,1,0.36749762780281253
97148.71499999998,636,15000.0,9,1,0.15440086468601583
39399.7,698,15000.0,35,1,0.38070389612367295
34282.82,653,10000.0,16,1,0.2916827821403799
32246.48,688,20000.0,26,1,0.6202035011728049
27951.95,578,10000.0,7,1,0.35774399481986696
68109.37,590,20000.0,39,1,0.29364104173857813
19127.6,635,10000.0,5,1,0.5227774118335895
44678.54,537,20000.0,6,1,0.4476321824262291
28839.2,646,5000.0,25,0,0.17336911671902414
22987.82,611,20000.0,16,1,0.8699881072625737
97148.71499999998,603,10000.0,36,0,0.10293390979067722
46696.78,682,15000.0,22,0,0.32121441319051997
52468.03,468,25000.0,26,1,0.47647154902615885
71873.73,627,20000.0,39,0,0.27826191486214974
15478.23,850,20000.0,18,1,1.2920539329152678
97148.71499999998,541,15000.0,26,0,0.15440086468601583
8059.65,779,5000.0,24,1,0.6202973705594462
22896.52,655,10000.0,39,1,0.43672851907106097
27572.69,590,5000.0,24,0,0.1813322772541506
51484.39,518,20000.0,20,1,0.3884597164360608
41408.07,664,20000.0,24,1,0.48298597384582653
32856.71,795,5000.0,6,1,0.15217128643475156
36055.03,611,10000.0,34,0,0.27734611935923065
20194.92,642,20000.0,5,1,0.9902990306953089
14789.32,751,20000.0,39,1,1.3522357866496466
56157.02,684,5000.0,14,1,0.08903447806742475
55062.47,493,25000.0,23,1,0.45402151371862326
93966.78,660,15000.0,3,0,0.15962918353503722
22606.43,801,20000.0,6,1,0.8846649088374928
55033.05,646,10000.0,29,0,0.18170568947769608
30631.25,376,25000.0,16,1,0.8161333235397334
74182.61,689,5000.0,37,0,0.06740033276892295
67048.91,630,5000.0,29,0,0.07457131560653847
41221.93,467,10000.0,38,0,0.24258343596634202
29622.28,482,25000.0,8,1,0.8439308543820941
64638.1,748,10000.0,18,1,0.15470512429783212
53537.77,577,20000.0,12,1,0.3735610661208691
24084.79,559,25000.0,36,1,1.037956405000625
16371.88,646,15000.0,18,1,0.9161491441945462
30542.68,586,15000.0,5,1,0.4910999591404834
90151.63,660,10000.0,11,0,0.1109229980312277
72250.34,630,15000.0,14,0,0.2076086062902086
18631.4,530,10000.0,2,1,0.5366995126768425
18021.95,599,20000.0,3,1,1.1096962483944082
78027.01,694,20000.0,36,0,0.256318211883143
18372.65,654,10000.0,37,1,0.5442576733528721
49294.96,642,20000.0,5,1,0.40571276023430725
25093.33,844,15000.0,27,1,0.5977445901125872
95820.02,723,20000.0,7,1,0.20872247028887816
22873.75,735,15000.0,30,1,0.6557448715286506
72114.97,633,15000.0,20,0,0.2079983116083719
40575.32,672,5000.0,28,0,0.12322458024778984
42248.2,607,20000.0,14,1,0.4733817445064049
11134.62,728,20000.0,23,1,1.7960382987206818
9684.21,639,10000.0,20,1,1.0325021346981635
31813.96,672,10000.0,22,0,0.31431754118188426
42114.34,666,25000.0,30,0,0.5936079347810086
18488.08,648,15000.0,33,0,0.8112896909959825
18897.48,850,5000.0,27,0,0.2645715422615999
50862.62,583,15000.0,31,0,0.29490626109584805
50904.81,582,20000.0,21,0,0.3928824627287141
33434.89,719,25000.0,2,0,0.7476995527859435
57995.52,590,15000.0,8,1,0.2586362078276421
17952.39,621,25000.0,5,1,1.3924946764928519
29332.14,541,15000.0,0,1,0.5113670067370899
97148.71499999998,699,20000.0,21,0,0.20586781958135444
37835.13,700,20000.0,3,1,0.5285952870972798
39174.74,618,15000.0,7,1,0.38289002326439786
97148.71499999998,721,5000.0,36,0,0.05146695489533861
15683.97,464,20000.0,18,1,1.2751060410061352
58562.99,579,10000.0,0,0,0.17075339299798392
97148.71499999998,633,5000.0,23,1,0.05146695489533861
29884.2,533,15000.0,16,1,0.5019206831475111
60826.36,475,5000.0,31,0,0.08219985217178585
20146.55,619,10000.0,13,1,0.4963382644539907
24051.69,719,20000.0,16,1,0.8315078271910543
45751.5,778,20000.0,31,1,0.43713458280968254
58638.1,595,20000.0,32,0,0.34106935474794126
71151.16,723,10000.0,29,0,0.14054387105043614
93132.38,714,5000.0,33,0,0.05368644410843888
34875.23,772,15000.0,27,0,0.430092358032964
74322.35,615,15000.0,23,0,0.20182082750575692
29573.0,470,5000.0,13,0,0.16906742408872658
62395.9,657,20000.0,33,1,0.32052874421645944
41130.01,549,15000.0,0,1,0.36468834584903215
47448.81,578,20000.0,21,1,0.42149799967586804
46821.83,620,25000.0,32,1,0.5339275733653861
13865.75,616,25000.0,17,1,1.8028737808066058
18500.02,664,15000.0,38,1,0.8107661091118219
38619.97,720,5000.0,11,0,0.12946334594910486
13195.52,613,5000.0,9,1,0.3788877673810974
59797.95,690,5000.0,1,0,0.0836135082639411
61263.14,651,20000.0,1,1,0.3264552477191388
44192.14,744,25000.0,5,1,0.5656986582080387
18533.21,631,20000.0,19,1,1.0790856475673902
36271.225,642,10000.0,37,0,0.2756930406116526
97148.71499999998,613,10000.0,27,1,0.10293390979067722
39665.86,634,15000.0,2,1,0.3781494174230075
49331.65,572,10000.0,36,0,0.20270551044794877
40988.35,562,5000.0,36,0,0.12198290531564907
49922.22,728,15000.0,24,0,0.30046138850819315
33801.64,542,25000.0,22,1,0.7395872038397001
35570.13,618,25000.0,12,0,0.7028171441278364
62531.8,752,10000.0,23,0,0.15991607604329247
97148.71499999998,615,10000.0,2,1,0.10293390979067722
15677.11,733,25000.0,37,1,1.594579958936377
34122.51,591,10000.0,27,1,0.2930530886183748
17885.11,545,10000.0,25,1,0.5590930615991963
94392.31,491,20000.0,19,0,0.21187942238703145
25523.56,781,25000.0,26,1,0.9794488132214619
15276.63,536,25000.0,0,1,1.6363794646159124
53258.47,725,10000.0,9,1,0.18776003591473966
97148.71499999998,550,5000.0,9,0,0.05146695489533861
54076.7,782,20000.0,0,1,0.3698382142731662
41063.66,850,5000.0,31,0,0.12175919635034113
46419.95,481,10000.0,31,1,0.2154199774024444
84872.41,542,25000.0,26,1,0.29455632806552723
21492.95,727,5000.0,12,0,0.23262359873359711
33958.41,701,15000.0,16,0,0.4417037869621409
27677.8,728,5000.0,27,0,0.18064366952324523
18020.78,593,25000.0,24,1,1.3872103643480278
29821.2,849,10000.0,35,0,0.3353206671539994
70589.22,662,5000.0,1,0,0.07083134179210661
51019.4,528,10000.0,31,0,0.19600003136000502
53454.51,625,20000.0,31,1,0.37414290874785405
39651.55,530,15000.0,5,1,0.3782858857753158
49711.63,809,25000.0,30,0,0.5028903117779124
22463.47,584,25000.0,8,1,1.1128684540521099
30160.67,699,10000.0,15,1,0.3315466285520663
40749.65,603,15000.0,24,1,0.36809228809847205
42894.96,588,25000.0,39,1,0.582805466995027
44007.38,459,5000.0,27,0,0.11361472519551959
33422.98,710,25000.0,16,0,0.7479659813104244
28956.38,780,5000.0,30,0,0.1726675548685689
97148.71499999998,558,25000.0,22,1,0.25733477447669306
62571.95,495,5000.0,30,1,0.07990673286140418
46531.67,730,20000.0,25,0,0.4298055538184248
31573.55,485,10000.0,3,1,0.31671076864119996
27702.24,772,20000.0,38,1,0.7219372174518215
33574.42,560,5000.0,14,1,0.14891846475784964
43290.88,540,10000.0,36,1,0.2309901995478136
11751.53,675,15000.0,37,1,1.2763209283447903
14162.69,546,5000.0,22,0,0.3530153512255634
24781.94,579,25000.0,4,1,1.0087584443169375
41121.39,685,25000.0,24,1,0.6079413185858118
31458.87,407,15000.0,29,0,0.4767979015806486
88156.84,814,20000.0,25,0,0.22686581250175822
14921.55,654,5000.0,2,1,0.33506337723780455
23137.1,521,25000.0,3,1,1.0804690099878556
90405.02,548,10000.0,17,0,0.1106121030435805
39287.89,749,15000.0,36,0,0.3817873195195894
61753.48,710,20000.0,10,1,0.32386314320839554
97148.71499999998,789,20000.0,10,0,0.20586781958135444
23949.85,582,10000.0,35,0,0.41752171634827157
34214.73,680,10000.0,15,0,0.29226323682119304
30839.26,693,15000.0,24,0,0.48637722250071824
11240.11,720,10000.0,0,1,0.8895918641486472
30144.63,763,25000.0,25,1,0.8293075978176604
61613.56,578,20000.0,29,0,0.32459860136954644
50229.3,639,10000.0,5,1,0.1990830235933291
52651.49,589,5000.0,26,0,0.09496227054029165
28989.66,645,10000.0,18,1,0.3449386802508118
24497.88,720,20000.0,37,1,0.8163638501025353
77773.3,485,25000.0,18,1,0.32144294452023353
26946.53,761,10000.0,38,0,0.3710915249004269
43323.45,536,25000.0,31,0,0.5770413704040098
40054.68,619,5000.0,0,1,0.12482624187131512
87293.41,774,20000.0,24,0,0.22910974482787613
65045.83,683,15000.0,12,0,0.23060309011215457
16694.67,684,20000.0,9,1,1.1979153876424247
17809.16,532,15000.0,17,1,0.8422159037313534
51397.56,546,15000.0,35,0,0.2918369697516818
34940.34,744,20000.0,21,1,0.5723878935381415
27636.62,591,15000.0,5,1,0.5427384847175698
66794.55,601,25000.0,26,1,0.37427643009152556
40638.68,746,5000.0,7,0,0.12303246482255766
37476.69,545,10000.0,23,1,0.26682540999725435
57982.54,677,15000.0,19,1,0.2586941052581474
28996.62,654,15000.0,21,1,0.5172838322593372
93070.39,650,20000.0,8,0,0.21488880739827781
22633.16,598,25000.0,39,1,1.1045251955451407
53860.76,592,10000.0,38,0,0.1856604760037548
85845.09,542,15000.0,18,1,0.17473131274819856
15892.82,698,25000.0,0,1,1.5729384125402202
29554.72,583,10000.0,10,1,0.3383439821462647
72065.05,747,20000.0,9,0,0.2775231887969439
72718.18,628,15000.0,0,1,0.20627295302284765
32764.56,544,20000.0,26,1,0.610397014426123
23369.74,626,20000.0,16,1,0.8557709340825322
64444.62,609,15000.0,16,1,0.23275437492881595
73874.98,751,25000.0,38,0,0.3384049863027198
18055.43,613,25000.0,1,1,1.3845483298747316
17635.19,622,20000.0,22,1,1.1340317835087965
41570.83,791,20000.0,9,1,0.48109501073202693
52977.17,701,5000.0,29,0,0.09437849589746117
30350.2,816,10000.0,34,1,0.32947626452990325
54588.38,776,20000.0,24,0,0.36637162759496444
23716.3,561,20000.0,16,1,0.8432663077163084
10210.62,749,10000.0,18,1,0.9792765496561759
28160.04,803,15000.0,17,1,0.5326507827835903
37719.76,803,25000.0,17,1,0.6627650132181854
30776.17,749,15000.0,34,0,0.4873742452603667
18121.2,747,10000.0,9,1,0.551809382966748
12217.33,620,10000.0,22,1,0.8184424549017746
26676.72,566,5000.0,21,1,0.18742231345107452
62230.06,615,5000.0,8,0,0.08034573089386554
77166.33,484,25000.0,31,1,0.323971297179778
74059.79,784,20000.0,25,0,0.27004842913503896
22257.94,622,10000.0,28,0,0.4492576915163076
18174.53,779,5000.0,18,1,0.2750951416547413
48921.92,527,15000.0,28,0,0.3066047570341264
53159.92,758,5000.0,34,0,0.0940540532406136
46170.75,601,15000.0,11,0,0.32487397597015494
10846.11,522,5000.0,7,1,0.4609522720798443
21587.49,813,15000.0,24,0,0.6948146906059663
35674.33,761,5000.0,26,0,0.1401528731479148
48646.29,671,5000.0,5,1,0.10278064821288092
57548.56,653,25000.0,12,1,0.43440818661341635
39598.72,694,20000.0,10,1,0.5050540761399323
44288.06,669,10000.0,37,1,0.2257893935883941
38212.55,571,20000.0,5,1,0.5233745621644678
54795.95,609,25000.0,4,1,0.45622977191248787
43814.47,846,15000.0,6,0,0.34234483847828173
37776.5,850,20000.0,18,1,0.5294156574680696
30914.44,806,10000.0,5,0,0.3234629686654953
38130.69,698,10000.0,24,0,0.2622490637052803
48569.68,616,15000.0,8,1,0.3088282890006893
42637.32,570,10000.0,19,1,0.23453081641115317
45637.99,577,25000.0,24,0,0.5477772404691691
81278.2,595,20000.0,7,1,0.24606541402966567
42578.23,850,10000.0,36,0,0.2348562902617074
24602.44,831,20000.0,37,0,0.8128944570352764
61707.7,725,5000.0,1,0,0.08102585210837371
15998.99,554,20000.0,21,1,1.2500007812504883
18980.21,739,15000.0,35,1,0.7902552050159078
44422.81,626,25000.0,3,1,0.5627612759914109
49505.45,435,10000.0,0,1,0.2019938816053262
17205.24,679,25000.0,32,1,1.452961251266982
28862.82,566,20000.0,23,0,0.6929089773980021
25244.15,569,10000.0,4,1,0.39611568954828946
27119.12,625,25000.0,34,1,0.9218248296836445
63969.31,600,15000.0,25,0,0.2344837784903653
55486.96,647,5000.0,25,0,0.09010963819898947
35901.22,642,5000.0,4,0,0.13926715395315387
26171.41,462,15000.0,17,1,0.573122612705517
16158.64,802,5000.0,24,1,0.3094128334542106
85145.0,552,15000.0,39,0,0.17616799379888662
51806.37,555,20000.0,37,1,0.38604546032736264
23765.7,617,15000.0,20,1,0.6311351596982332
55924.6,639,5000.0,23,0,0.08940449454274965
34817.17,796,20000.0,27,1,0.5744127276074532
30568.77,677,15000.0,3,1,0.4906808261887479
47151.77,707,15000.0,7,1,0.31811492728847107
23274.21,677,20000.0,32,1,0.8592833319226766
29547.25,673,10000.0,2,1,0.3384295178225445
39060.88,681,5000.0,19,0,0.12800203164824633
26912.05,457,10000.0,34,0,0.3715669535782827
54255.04,625,20000.0,38,1,0.3686225533599577
97148.71499999998,766,20000.0,6,0,0.20586781958135444
23096.15,850,25000.0,26,1,1.0823846232110887
13372.09,530,25000.0,4,1,1.8694258395030616
10926.6,692,20000.0,36,1,1.8302280464145833
36271.225,593,25000.0,0,1,0.6892326015291315
24394.21,850,15000.0,21,1,0.6148748053408846
41139.18,515,10000.0,6,0,0.2430713720746968
39322.75,712,20000.0,7,1,0.5085984932769637
13878.14,509,15000.0,29,1,1.0807586060807803
12222.94,618,5000.0,27,1,0.4090334213027878
43371.59,647,5000.0,25,0,0.11528018040887114
39389.61,757,25000.0,33,0,0.634669023912044
28127.67,542,25000.0,31,1,0.8887729138988797
13436.28,716,15000.0,21,1,1.1162973458914303
48186.53,652,5000.0,19,0,0.10376128429907074
77896.77,677,20000.0,13,0,0.2567467592461247
42906.97,746,10000.0,22,0,0.23305693557630436
21840.38,522,25000.0,2,1,1.1446163200310602
37299.35,731,15000.0,18,1,0.40214099867695613
15999.8,593,25000.0,13,1,1.5624218789060547
68512.84,760,15000.0,39,0,0.2189338679601085
38143.35,683,5000.0,38,0,0.13108101199784503
12570.47,629,25000.0,36,1,1.9886298101972164
30320.99,591,15000.0,34,1,0.4946904870029968
47953.2,732,15000.0,0,1,0.3127984618656969
29737.72,776,25000.0,18,1,0.840654876874324
30775.14,597,10000.0,14,1,0.32492703763369934
17419.73,537,20000.0,24,1,1.1480575153854058
51017.53,719,5000.0,0,0,0.09800360770880698
24610.25,505,25000.0,30,1,1.0157956219208695
9958.01,519,25000.0,36,1,2.5102896773876116
29063.71,544,10000.0,21,0,0.34405985815788287
65426.97,608,5000.0,19,0,0.07641991643634978
28791.7,516,25000.0,4,1,0.8682756393113532
97148.71499999998,456,10000.0,14,0,0.10293390979067722
46975.47,536,20000.0,1,1,0.42574505917537014
44500.46,714,15000.0,11,1,0.3370675928385271
33622.85,523,20000.0,6,1,0.59481588217887
34857.66,616,20000.0,1,1,0.5737455197646725
31006.3,845,20000.0,7,0,0.6450094010120198
30291.98,645,20000.0,8,0,0.6602189682230009
49937.14,684,15000.0,26,0,0.30037161976797694
20712.68,555,5000.0,27,1,0.24138636881519845
19043.17,850,5000.0,36,0,0.26254754079594966
36271.225,596,10000.0,14,0,0.2756930406116526
97148.71499999998,627,10000.0,18,0,0.10293390979067722
49921.43,782,25000.0,29,0,0.5007769052908683
43594.89,632,20000.0,12,1,0.4587588417165013
19254.33,655,20000.0,5,1,1.0386734478193829
52786.22,622,15000.0,29,1,0.2841596886519123
33862.29,623,20000.0,0,1,0.5906100677163973
41295.19,687,15000.0,37,0,0.363229634501391
20211.92,705,25000.0,24,1,1.2368326792962125
39981.07,586,10000.0,34,0,0.2501121127545422
28161.18,573,10000.0,25,1,0.35508614745023287
22939.91,589,25000.0,12,1,1.0897562476815437
56413.5,510,25000.0,18,1,0.4431484813301545
14434.48,491,20000.0,9,1,1.38547523185928
50963.54,680,10000.0,6,0,0.196214858409396
54758.71,744,5000.0,14,0,0.0913080072922227
21422.86,737,25000.0,22,1,1.1669232341884235
22199.01,412,10000.0,35,1,0.45045024754493357
31767.04,625,10000.0,30,0,0.3147817743870884
43011.45,540,15000.0,7,1,0.3487362379962081
33133.06,664,10000.0,29,0,0.30180424614429985
47105.14,608,25000.0,33,1,0.5307163779498808
97148.71499999998,709,20000.0,32,0,0.20586781958135444
26778.91,648,10000.0,0,1,0.3734142497118176
12976.46,460,5000.0,15,1,0.3852834067683507
59608.54,553,25000.0,10,1,0.41939595574802285
97148.71499999998,651,20000.0,26,1,0.20586781958135444
45966.17,659,20000.0,21,0,0.43509313277280287
18908.2,509,25000.0,39,1,1.3221077570706323
33713.87,496,20000.0,18,1,0.5932100583511073
18562.26,656,5000.0,5,1,0.26934924145866623
53407.86,510,10000.0,39,0,0.18723485204514756
16142.74,483,25000.0,38,1,1.5485878736897398
30330.91,605,10000.0,19,0,0.329685799542462
19878.57,601,10000.0,2,1,0.5030289890576104
39186.78,562,20000.0,0,1,0.510363179542194
29149.56,580,25000.0,22,1,0.8576164574539905
40378.68,651,10000.0,37,0,0.24764931272362734
36805.79,578,15000.0,2,1,0.40753350129147364
20090.54,657,5000.0,33,0,0.2488609633706525
52898.29,612,20000.0,16,0,0.37807690802655386
35268.33,667,25000.0,26,0,0.7088311572689359
20068.02,738,25000.0,38,1,1.245701085553754
97148.71499999998,734,20000.0,22,0,0.20586781958135444
48332.43,779,10000.0,37,0,0.20689613793186207
33125.0,734,20000.0,10,1,0.6037553583288051
84890.95,674,25000.0,14,1,0.2944919983579126
97148.71499999998,607,15000.0,25,1,0.15440086468601583
33282.61,611,10000.0,10,1,0.30044817854794
44731.74,562,20000.0,6,1,0.44709981995290254
20074.35,650,25000.0,7,1,1.2453083009760728
33245.82,720,25000.0,4,1,0.7519516152221476
32227.08,577,25000.0,16,1,0.7757210482287495
40574.55,646,15000.0,22,0,0.3696807560217914
44340.61,582,10000.0,1,0,0.2255218067183397
50812.47,671,20000.0,26,0,0.39359642236595926
41880.92,595,10000.0,20,0,0.23876651309204547
17563.08,576,25000.0,6,1,1.4233594927829978
20679.95,582,15000.0,37,1,0.7253051721511826
26164.41,700,15000.0,25,1,0.5732759394941642
30658.21,640,25000.0,29,1,0.8154156613950588
68218.06,607,10000.0,11,0,0.14658659911174385
18074.12,676,10000.0,10,1,0.55324667277451
29306.1,609,15000.0,16,1,0.5118213675184512
64331.57,763,5000.0,9,1,0.07772112943723529
30335.49,553,15000.0,15,1,0.49445403868410615
47870.24,631,15000.0,14,0,0.31334053598778727
33398.78,510,20000.0,14,1,0.5988063394429545
42364.67,615,15000.0,19,0,0.3540602568069855
31663.39,482,5000.0,3,1,0.15790608945885268
54189.33,725,15000.0,31,1,0.2768021527087951
14370.98,727,10000.0,21,1,0.695798352071183
29202.59,728,20000.0,34,0,0.6848473081562917
43388.24,653,20000.0,13,1,0.46094377315666285
50021.95,562,15000.0,29,0,0.29986236317530257
88944.83,570,20000.0,30,0,0.22485596008267053
28721.04,803,20000.0,9,0,0.6963293693623434
88228.83,794,15000.0,5,0,0.17001052818530876
24454.9,662,5000.0,26,1,0.20444964200867682
80594.67,598,15000.0,10,0,0.18611421680594006
59306.86,787,10000.0,35,0,0.16861171520941742
20992.59,581,25000.0,9,1,1.1908396801118817
43661.57,673,5000.0,15,0,0.11451456018278357
35216.09,785,15000.0,23,0,0.4259295699900248
52857.28,566,5000.0,20,1,0.09459255957628587
31762.35,733,25000.0,39,0,0.787070633292773
30201.66,702,20000.0,35,1,0.6621933299914643
82574.55,646,20000.0,22,1,0.24220244370155572
34226.91,551,25000.0,20,1,0.7303980874087842
59626.38,578,20000.0,31,1,0.3354163808639588
31722.74,679,5000.0,16,0,0.15761067263821982
97148.71499999998,508,20000.0,16,1,0.20586781958135444
24173.18,663,25000.0,20,1,1.034161241456794
25122.37,704,25000.0,3,1,0.9950894326676716
90645.39,749,25000.0,22,0,0.2757969732716328
27806.7,510,10000.0,24,0,0.35961262528004834
94906.23,782,5000.0,31,1,0.05268302530797707
62013.31,820,25000.0,5,1,0.40313276080956156
33097.41,691,5000.0,13,0,0.15106465839295602
12234.61,546,10000.0,37,1,0.8172865921682695
35897.0,617,5000.0,37,0,0.13928352554459858
38598.86,645,15000.0,15,1,0.3886024457083523
73154.63,677,10000.0,31,0,0.13669487912276881
94189.91,652,10000.0,15,1,0.10616735733840983
24076.89,678,20000.0,18,1,0.8306375683251315
58730.18,641,25000.0,36,0,0.42566827364953336
57482.81,677,10000.0,20,0,0.17396202513368547
69150.99,604,5000.0,14,0,0.07230449911853584
48982.28,616,15000.0,25,0,0.3062269411113343
11321.98,592,5000.0,29,0,0.4415798667841858
33082.06,842,5000.0,39,0,0.15113474992942008
18152.72,796,15000.0,14,1,0.8262769283650954
32158.64,706,20000.0,12,1,0.6218975088029592
65382.02,783,25000.0,26,0,0.38236227081587854
43612.13,730,10000.0,22,0,0.2292887485947466
72319.89,668,25000.0,33,0,0.34568158660658077
44580.52,499,20000.0,33,1,0.4486163773689188
16663.97,624,15000.0,22,1,0.9000916293278655
8002.36,616,25000.0,19,1,3.1236880510185725
